기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20232,11545610,독산1동,4840357,2537331,2303027,568685,795729,1035929,795768,734300,909949,698343,696698,698438,695714,690554,675024,685589
20232,11545620,독산2동,3574366,1702574,1871792,333344,468601,629371,575030,638835,929185,502969,496754,492920,491674,495362,531110,563579
20232,11545630,독산3동,5275620,2605511,2670109,515366,806936,963385,846474,899500,1243960,757450,746296,737732,737932,741205,762550,792458
20232,11545640,독산4동,3904238,1892827,2011412,366952,525023,687813,615916,713422,995112,555690,548591,545155,541180,546076,574091,593455
20232,11545670,시흥1동,5664990,2707714,2957276,687479,738212,923897,895027,1009506,1410871,810190,803257,803625,802255,806655,821037,817971
20232,11545680,시흥2동,1640163,741444,898720,393452,141058,196811,257349,233704,417790,233974,231595,231886,230459,229528,236705,246015
20232,11545690,시흥3동,1284871,639752,645119,192717,129794,195803,211035,222339,333185,186087,187075,185895,186475,185265,175448,178626
20232,11545700,시흥4동,2325369,1086097,1239273,340609,239399,340172,337351,408605,659236,331195,328629,324408,322311,322858,338071,357895
20232,11545710,시흥5동,3642509,1703670,1938839,503284,416199,507627,547969,637892,1029539,516565,513924,511660,512572,513362,533741,540684
20232,11560515,영등포본동,6881805,3433965,3447840,865502,1022361,1240658,1044249,1102822,1606213,975088,971971,970509,964180,970451,998849,1030757
20232,11560535,영등포동,10975381,5471000,5504382,899752,2375094,2573979,1731754,1463083,1931717,1514933,1529968,1545057,1553034,1606958,1654932,1570499
20232,11560540,여의동,6079462,3111234,2968228,775838,883903,1336911,1274201,859750,948859,909470,949984,976673,973982,926439,683009,659907
20232,11560550,당산1동,6867690,3337017,3530673,588022,1176330,1549390,1182209,1047056,1324684,989479,995982,1003261,1002241,1002812,952763,921155
20232,11560560,당산2동,8248542,3900809,4347733,1249796,1488465,1822516,1346351,1007561,1333852,1177990,1195170,1208241,1207914,1197551,1138128,1123547
20232,11560585,도림동,5351243,2586827,2764416,627714,707661,973681,829679,888841,1323668,750978,740994,734983,734750,738666,799286,851587
20232,11560605,문래동,9594594,4699131,4895464,1254568,1294760,1941991,1883415,1425773,1794086,1385413,1400754,1414911,1420368,1424211,1307474,1241463
20232,11560610,양평1동,5297796,2604939,2692857,688637,818386,1192886,1017479,709700,870707,787254,793768,799284,803863,777145,671806,664678
20232,11560620,양평2동,5109405,2612275,2497131,705116,817827,1226120,923050,691694,745598,747487,764237,774235,768969,751660,653219,649597
20232,11560630,신길1동,5404641,2601633,2803008,610970,858773,959235,854344,776761,1344558,773298,766136,765742,757964,759619,781571,800313
20232,11560650,신길3동,5948138,2834878,3113260,937375,681217,912318,881953,1034412,1500864,846726,830405,828448,826029,832098,877775,906659
20232,11560660,신길4동,2777654,1324081,1453573,341514,321001,454351,449434,458272,753081,392235,389015,385867,384037,388193,411402,426904
20232,11560670,신길5동,3269078,1520741,1748336,458874,318353,511310,574794,561274,844472,468915,460534,460443,454730,458835,471575,494046
20232,11560680,신길6동,5454855,2507323,2947532,963869,737633,927059,905091,818045,1103160,773566,769033,771394,769549,772185,790523,808605
20232,11560690,신길7동,3985397,1839943,2145454,737315,549451,668317,658857,572886,798570,566053,562013,563911,562928,566675,582573,581242
20232,11560700,대림1동,4514902,2127774,2387129,427340,520391,688743,747358,878887,1252183,639170,631257,632591,621847,627856,657844,704339
20232,11560710,대림2동,5395389,2692703,2702687,343055,593056,951083,1014669,1132053,1361472,767002,747918,750054,744912,742790,782897,859814
20232,11560720,대림3동,7002352,3443604,3558747,629184,907938,1239201,1170784,1317251,1737995,997059,989678,989218,983948,988725,1007640,1046083
20232,11590510,노량진1동,6370227,3313236,3056991,713160,1799752,1195075,813362,726475,1122405,899977,902623,900812,904299,908437,931858,922221
20232,11590520,노량진2동,3466053,1762120,1703933,319210,762215,607095,477111,503486,796936,497520,497441,497785,497769,496756,492221,486562
20232,11590530,상도1동,8224313,3880629,4343685,1355308,2182318,1096565,1052567,954611,1582944,1179438,1174966,1171201,1165508,1148837,1186575,1197788
20232,11590540,상도2동,5011663,2327956,2683705,960037,768924,780483,795697,662625,1043896,721125,717946,714496,712810,707466,720015,717806
20232,11590550,상도3동,4876709,2216992,2659717,676173,778317,857196,739066,672484,1153474,686758,682896,672058,671267,675363,729022,759346
20232,11590560,상도4동,6236185,2833115,3403070,1189478,828773,1015853,946162,871448,1384470,884881,878242,870061,869151,872395,912268,949190
20232,11590605,흑석동,6929435,3174220,3755215,1239433,1831628,860127,910128,810880,1277237,1008673,1022012,1030576,1024475,997248,930835,915616
20232,11590620,사당1동,6756915,3252092,3504823,651386,1422512,1406933,990782,881042,1404261,951243,954678,959778,965072,971557,992802,961786
20232,11590630,사당2동,7682237,3541203,4141032,1342446,977588,1181245,1192324,1111414,1877219,1090602,1086337,1082435,1077012,1099108,1130711,1116032
20232,11590640,사당3동,5625156,2566589,3058566,989192,683113,880170,884565,784229,1403888,799612,792464,787307,778802,789040,826161,851769
20232,11590650,사당4동,3897668,1785985,2111684,496557,630499,701809,623138,527279,918385,545255,543136,539215,540379,543349,584131,602207
20232,11590651,사당5동,3318718,1500636,1818082,566574,470320,567323,535051,452388,727063,478071,473155,470195,466536,465866,475605,489290
20232,11590660,대방동,6946216,3298275,3647941,1133271,1257628,1129371,1128422,986065,1311462,997004,992151,990385,988797,988137,988526,1001215
20232,11590670,신대방1동,3713149,1722945,1990205,487863,598526,644798,609007,567089,805868,530760,523960,520205,516301,516916,539451,565556
20232,11590680,신대방2동,4933717,2272566,2661150,730202,787958,884739,841629,674778,1014411,712346,715251,714052,710622,697034,682809,701602
20232,11620525,보라매동,3679011,1795293,1883718,397103,743865,704905,572661,489487,770989,519494,518322,517344,514218,512526,538289,558817
20232,11620545,청림동,3098249,1425095,1673155,579857,361410,490203,512971,419128,734680,437832,433955,428158,425374,430770,464468,477695
20232,11620565,성현동,4539045,2117429,2421617,838079,564926,644441,770415,645429,1075755,642857,633918,630356,625752,630649,675722,699792
20232,11620575,행운동,7183006,3393128,3789878,854786,1755823,1471235,969751,816548,1314864,1021628,1017255,1008231,1004741,1008120,1045290,1077739
20232,11620585,낙성대동,6207807,3041060,3166748,750022,2063720,1201214,758315,602314,832224,863805,866274,863227,867878,886668,936252,923705
20232,11620595,청룡동,10975115,5283370,5691745,1044983,3277392,2191598,1318975,1232525,1909642,1559526,1549257,1543286,1537106,1540959,1599590,1645392
20232,11620605,은천동,8492776,4004747,4488031,1199110,1421938,1465683,1335474,1165260,1905312,1204794,1191504,1180161,1177025,1186710,1260292,1292290
20232,11620615,중앙동,5586497,2652108,2934390,543708,1468131,1119821,764500,657884,1032454,792090,786029,779801,779279,783996,831890,833414
20232,11620625,인헌동,6341914,2939999,3401915,828685,1467266,1267592,866325,760027,1152021,899983,897595,891404,883147,889249,923267,957269
20232,11620630,남현동,4552409,2165721,2386689,597269,821767,817175,631141,636864,1048192,643602,642819,638702,635703,646555,672336,672693
20232,11620645,서원동,5643294,2866627,2776668,477266,1582799,1216995,707044,638658,1020531,794412,781328,776148,775532,792833,853344,869696
20232,11620655,신원동,6504375,3231581,3272794,549769,1747279,1305172,867713,791551,1242891,914436,898560,898230,897500,905338,972874,1017438
20232,11620665,서림동,5070211,2786807,2283404,431093,1373587,1027497,722446,600215,915372,720012,710111,703070,698761,703085,751708,783466
20232,11620685,신사동,7764194,3751605,4012590,641425,1912391,1514240,1084095,1023619,1588424,1100740,1091280,1089099,1084871,1088998,1135958,1173248
20232,11620695,신림동,10144078,5227039,4917038,588951,3655938,2412910,1293748,927167,1265365,1413560,1399582,1392839,1389454,1425548,1556475,1566620
20232,11620715,난향동,1359858,646171,713688,270019,122642,164519,247044,222976,332659,193970,189542,189502,190020,190425,198550,207851
20232,11620725,조원동,6858872,3513522,3345350,424402,1451583,1617420,1177603,993239,1194629,982143,990445,997402,997229,988156,953344,950153
20232,11620735,대학동,6880872,4002212,2878659,567059,2217057,1377740,976916,739908,1002194,978961,982206,977150,977576,974842,988229,1001910
20232,11620745,삼성동,7279980,3639094,3640885,725049,1427900,1119529,1012644,1062985,1931872,1041832,1042310,1032796,1033513,1032759,1036938,1059831
20232,11620765,미성동,5464815,2545819,2918996,910425,804279,852949,838207,816465,1242490,773858,776609,771730,767152,766382,795397,813685
20232,11620775,난곡동,5867285,2824717,3042568,998056,787469,825162,889847,904992,1461760,840687,832000,820441,817327,819716,849042,888073
20232,11650510,서초1동,7954336,3903951,4050384,1175269,1170348,1478677,1550835,1140365,1438843,1177354,1205875,1219843,1212864,1184604,1004791,949005
20232,11650520,서초2동,6866096,3417958,3448140,799450,1185216,1616127,1448832,908279,908192,1041864,1088829,1111176,1110131,1048517,770298,695282
20232,11650530,서초3동,11887432,6051539,5835892,1612655,1831308,2396643,2313491,1811096,1922240,1742996,1813579,1854364,1848318,1779504,1433185,1415486
20232,11650531,서초4동,6734984,3246068,3488916,1154208,1266132,1263849,1304008,833242,913548,987037,1007584,1020572,1030724,1032758,889782,766527
20232,11650540,잠원동,6356961,3108125,3248838,1039717,933491,1138297,1316375,937873,991212,923999,939984,951285,955493,949165,853435,783600
20232,11650550,반포본동,349982,180194,169788,79232,35463,46305,70057,53182,65743,51201,51764,51601,53013,53870,45781,42754
20232,11650560,반포1동,6743940,3293094,3450846,995796,1124977,1460301,1369826,849085,943954,973435,983525,990103,993373,989631,930450,883424
20232,11650570,반포2동,1569280,725218,844062,499116,126258,171117,306124,214852,251814,221551,223468,229114,227207,229911,219005,219023
20232,11650580,반포3동,3137678,1413848,1723829,702167,356439,394763,605212,499960,579137,433242,435512,440413,439679,457399,476690,454742
20232,11650581,반포4동,5669884,2622226,3047658,1467614,498007,760883,1120898,785188,1037294,815506,822713,813712,824148,823975,806624,763206
20232,11650590,방배본동,4220729,1913246,2307481,882024,440580,529425,834482,654212,880007,605964,605550,607237,602566,604289,597941,597182
20232,11650600,방배1동,4739215,2144669,2594545,809001,675514,858307,817923,626278,952192,688783,696817,702154,703814,687216,636334,624097
20232,11650610,방배2동,5124778,2318925,2805854,786838,718698,851053,841164,742453,1184572,728684,735012,739449,741665,745202,729898,704869
20232,11650620,방배3동,3115486,1456800,1658687,585107,375383,440218,502358,496680,715740,448081,457500,460876,459773,446222,418207,424827
20232,11650621,방배4동,6526908,2917466,3609441,1200863,811345,987762,1193489,983369,1350080,941305,944539,949315,947670,945289,907293,891497
20232,11650651,양재1동,8543554,4285348,4258206,1417816,1084525,1661348,1666967,1144372,1568525,1262461,1302342,1327633,1322550,1257776,1037637,1033155
20232,11650652,양재2동,5895977,3076661,2819316,704206,839101,1309569,1184805,889949,968347,870932,887238,895187,892182,870862,751857,727720
20232,11650660,내곡동,1986723,962106,1024616,535424,173018,258998,351648,244911,422725,283384,287072,287804,285326,284853,275169,283112
20232,11680510,신사동,7082053,3334166,3747885,774451,1441425,1611377,1400039,890357,964406,1010768,1051907,1071804,1080222,1086305,955612,825435
20232,11680521,논현1동,10126616,4920257,5206359,600626,2367292,2705402,1977889,1180393,1295014,1488270,1531672,1567023,1574980,1532983,1266414,1165275
20232,11680531,논현2동,11513036,5780571,5732465,1062645,2109371,2895299,2455277,1455265,1535180,1704141,1800869,1856920,1858045,1760613,1333511,1198939
20232,11680545,압구정동,7991790,3623393,4368397,1094326,1469252,1649327,1542200,1004643,1232045,1111460,1168146,1187885,1206060,1231944,1128435,957860
20232,11680565,청담동,9899247,4594952,5304295,1285468,1541781,2083979,2004101,1408134,1575784,1394788,1482441,1514955,1513253,1494493,1326708,1172608
20232,11680580,삼성1동,4659851,2352777,2307073,555930,714086,1058231,1015349,648755,667499,666572,705529,732377,745870,714182,572414,522905
20232,11680590,삼성2동,9355129,4659686,4695443,1440681,1309753,1957152,2063721,1296476,1287346,1390866,1438194,1461492,1456365,1390781,1128810,1088624
20232,11680600,대치1동,4745676,2282826,2462851,1942970,356305,346268,916538,577537,606056,672254,672805,664779,677042,670999,711999,675799
20232,11680610,대치2동,6142713,3335083,2807630,1720541,750729,987509,1180107,764316,739512,901932,932883,946819,949900,906061,775778,729342
20232,11680630,대치4동,10138112,5058985,5079127,2607115,1405529,1711430,1976028,1335009,1103000,1448309,1492955,1521984,1524162,1484357,1378264,1288081
20232,11680640,역삼1동,21645248,11291245,10354004,1368815,5184837,6049966,4310803,2456580,2274248,3236020,3412610,3518015,3522812,3342526,2446994,2166272
20232,11680650,역삼2동,12120980,5847641,6273339,2460349,1752749,2250113,2650591,1565048,1442130,1801382,1855994,1900755,1885535,1801460,1469197,1406657
20232,11680655,도곡1동,7066960,3294365,3772594,1427192,798151,1145530,1360619,1018321,1317147,1019727,1036739,1051004,1050833,1034786,945738,928132
20232,11680656,도곡2동,3886017,1786414,2099602,906554,388118,516405,779527,586978,708433,563852,571300,577276,573783,567161,520711,511933
20232,11680660,개포1동,733498,348334,385164,172600,55716,88463,134550,108443,173726,105929,107023,106781,106678,106237,101383,99467
20232,11680670,개포2동,1912692,882311,1030381,454599,177453,235636,339838,278867,426298,274230,275546,276444,274314,274921,269170,268065
20232,11110515,청운효자동,3662829,1540083,2122746,755955,489936,538071,628500,535958,714410,526105,526436,534583,536603,531695,510665,496742
20232,11110530,사직동,3943057,1823766,2119292,395556,605062,807509,784549,637233,713149,574241,594757,625007,627309,609200,469594,442948
20232,11110540,삼청동,997813,469495,528319,133339,148928,173847,183270,152955,205477,139689,140551,145767,147616,148008,145669,130511
20232,11110550,부암동,1137688,508594,629094,236792,149447,123511,181945,177199,268791,165079,165203,166782,163183,160935,158135,158372
20232,11110560,평창동,785436,345489,439947,133667,81410,81658,120571,141630,226501,111217,110966,109768,108454,109331,117052,118650
20232,11110570,무악동,1939075,873412,1065663,375265,222996,236710,288533,293812,521761,276637,278546,281906,279769,276642,274957,270621
20232,11110580,교남동,3817973,1741121,2076853,795116,444728,514229,658273,584181,821447,545631,543856,548402,544413,536997,545171,553504
20232,11110600,가회동,1365059,677012,688048,222470,188244,236085,251631,219649,246980,198202,204807,210372,213064,206621,173244,158750
20232,11110615,종로1?2?3?4가동,14175711,7694610,6481102,733103,2755365,2855947,2689044,2306515,2835734,2085545,2185389,2282125,2307601,2258214,1725726,1331113
20232,11110630,종로5?6가동,6660285,3401232,3259054,441610,1075538,1036388,1047360,1277169,1782221,999653,1026275,1050437,1044326,1020076,818707,700812
20232,11110640,이화동,3653518,1645907,2007609,372487,874664,713106,562372,521732,609155,497085,528080,554666,546458,541856,508617,476754
20232,11110650,혜화동,9677349,4184559,5492789,1710714,3560462,1069913,1054011,1007820,1274430,1350778,1380457,1389499,1400988,1389628,1399505,1366494
20232,11110670,창신1동,3014244,1470462,1543782,156947,425702,464875,503967,604758,857995,451267,451962,452150,451148,440953,382266,384497
20232,11110680,창신2동,5728461,2620633,3107828,445162,865950,700178,749362,1263814,1703994,819327,816995,813291,811558,814979,823538,828772
20232,11110690,창신3동,1168610,543134,625476,176359,149965,163461,173336,204364,301125,167384,166553,164844,165424,162933,166421,175053
20232,11110700,숭인1동,2131237,1014753,1116485,196812,305528,331418,326659,400226,570596,304544,302979,303806,303002,301207,304372,311328
20232,11110710,숭인2동,5177186,2573919,2603266,388131,917947,836001,792889,919228,1322986,732508,733813,731712,731831,734073,741277,771972
20232,11140520,소공동,2791839,1409701,1382139,197767,477197,704847,647272,438828,325929,423088,467876,490665,489382,456531,256489,207807
20232,11140540,회현동,4705920,2150661,2555258,178782,599235,1026228,1044569,821826,1035280,729672,776332,800853,799584,755897,491015,352568
20232,11140550,명동,5485194,2741373,2743821,360563,1058801,1342218,1224704,818164,680744,840341,900842,950462,940101,883659,515509,454278
20232,11140570,필동,2287483,1238541,1048942,209726,538057,416151,393629,364224,365697,345183,366868,381602,384553,354040,239768,215471
20232,11140580,장충동,2428415,1223829,1204586,200687,702316,420894,375479,329695,399342,357326,371718,373676,372776,351406,307842,293671
20232,11140590,광희동,6356267,3255902,3100366,414786,1321416,1344074,1127142,1016148,1132703,955782,990901,1022265,1037940,983953,721520,643910
20232,11140605,을지로동,5563025,3159764,2403261,258208,854632,1100151,1106314,1070048,1173673,850617,908931,966747,972930,929573,539281,394948
20232,11140615,신당동,6048607,2916373,3132234,379799,1101750,1241689,1030659,1051512,1243197,899192,918489,923841,926345,888581,753682,738476
20232,11140625,다산동,4286243,2024928,2261315,548691,653175,802940,703828,624079,953529,620196,624196,629137,629176,624667,580974,577897
20232,11140635,약수동,2083690,957920,1125770,261987,254147,370795,329347,305297,562117,294985,293405,293949,293593,297730,303243,306785
20232,11140645,청구동,3321724,1551847,1769878,577636,397517,567998,512242,498921,767410,473908,472861,476832,477174,473056,470310,477586
20232,11140650,신당5동,3839049,1795462,2043587,448392,584771,655700,595571,651122,903495,541917,540487,540364,541841,546561,566051,561828
20232,11140665,동화동,3263410,1534469,1728942,377538,417991,511310,513769,594564,848239,465778,468026,468539,470190,471160,461041,458676
20232,11140670,황학동,6001117,2834716,3166403,616001,966296,1249223,947876,882666,1339054,852610,855334,852336,851777,861789,874863,852409
20232,11140680,중림동,1976364,971507,1004856,186034,252647,412354,396543,322525,406262,289020,297691,303829,305958,296766,247327,235772
20241,11170660,이태원2동,3005007,1412954,1592053,318535,470733,695645,619478,372801,527815,420766,420785,417471,422639,426250,448495,448600
20234,11170660,이태원2동,2952646,1395443,1557204,309936,466998,685121,600371,370232,519989,417511,412718,409688,412369,416282,442333,441744
20233,11170660,이태원2동,2869541,1350382,1519160,281735,469927,666182,578988,355119,517592,400631,403628,398133,403284,406676,426993,430196
20232,11170660,이태원2동,2984758,1407238,1577520,296622,483688,695606,606348,367309,535185,417853,420095,415238,418800,425836,444832,442105
20231,11170660,이태원2동,2986092,1393667,1592425,289154,482239,709260,600180,358929,546330,414919,422056,419059,416878,420952,448724,443502
20251,11170685,한남동,4489139,2144233,2344905,363250,711050,1031214,967796,672374,743454,620548,628599,643429,641881,673418,672173,609090
20244,11170685,한남동,4455341,2107771,2347570,359839,738809,1050331,947250,648240,710873,616156,640487,647176,648894,665999,647056,589574
20243,11170685,한남동,4400850,2091903,2308946,351579,732941,1044577,943511,631186,697054,610678,631635,647246,642228,660486,631410,577167
20242,11170685,한남동,4589284,2189515,2399769,364643,757996,1100227,965375,655165,745877,639512,666784,661360,670844,683525,662580,604680
20241,11170685,한남동,5221346,2507536,2713810,449169,836353,1222527,1076811,743664,892823,731610,745473,770951,753637,763488,746769,709419
20234,11170685,한남동,5613231,2693842,2919389,487821,889713,1316990,1127109,805046,986552,776567,798012,815579,816016,829567,808457,769033
20233,11170685,한남동,5547533,2675636,2871896,476805,910953,1316616,1086964,787832,968364,781132,791151,800742,796358,807275,799000,771874
20232,11170685,한남동,5778926,2803180,2975746,491552,936203,1391786,1150016,822886,986483,796523,822003,832825,838306,843981,840146,805143
20231,11170685,한남동,5920967,2855503,3065465,516217,964144,1430516,1145679,835972,1028439,820750,847385,859318,857926,862535,855077,817976
20251,11170690,서빙고동,1718079,836286,881794,299168,211961,245894,346327,281438,333291,242957,242617,242993,243714,240726,250570,254501
20244,11170690,서빙고동,1710831,830574,880257,291605,218956,246893,347724,278241,327410,238772,239857,241324,239393,241179,252848,257457
20232,11200520,왕십리2동,4437285,1960271,2477014,580652,735266,835259,692016,646477,947616,625369,619601,618822,614788,617192,664976,676537
20232,11200535,왕십리도선동,5690865,2603476,3087389,771377,1057067,1036312,876703,855038,1094370,813422,814120,817859,814332,821195,812071,797867
20232,11200540,마장동,5275034,2568315,2706720,654938,885277,820877,841183,855021,1217739,756506,761038,767462,765876,760373,734082,729697
20232,11200550,사근동,4533610,2144928,2388683,740396,1952050,527983,405069,367758,540355,654362,663631,665198,661462,658885,625257,604816
20232,11200560,행당1동,4633560,2187043,2446516,722615,1028632,737625,706443,634503,803739,661522,669074,674311,676037,677855,658567,616195
20232,11200570,행당2동,4409199,1971040,2438159,808080,523233,712656,768576,647113,949539,631464,627267,625109,618601,618898,637364,650497
20232,11200580,응봉동,3048101,1350179,1697924,556612,301058,486937,574713,456491,672292,434090,430032,420994,423960,427879,450192,460956
20232,11200590,금호1가동,3242485,1422444,1820041,544928,299275,582450,651074,449039,715719,457038,452455,449488,443201,449608,489121,501575
20232,11200615,금호2?3가동,6301428,2830273,3471155,1025993,652471,1061774,1094789,951820,1514580,891045,884992,870959,877727,880614,943522,952568
20232,11200620,금호4가동,2890423,1295936,1594488,389451,300903,536137,506703,446352,710876,408852,405924,405448,403733,407664,429551,429252
20232,11200645,옥수동,2934327,1312125,1622202,505731,290698,520382,522900,410559,684057,412897,415104,419915,420333,424988,429264,411825
20232,11200650,성수1가1동,3115659,1513080,1602580,343738,578628,704944,507481,454721,526146,445891,452773,460528,459850,456115,427617,412886
20232,11200660,성수1가2동,5621049,2715250,2905799,555110,1199290,1330275,1000613,719368,816393,820082,844883,866497,861643,845274,714484,668187
20232,11200670,성수2가1동,5037806,2619582,2418222,551045,760644,964304,781698,905926,1074190,726312,733999,734199,736686,732616,692556,681437
20232,11200690,성수2가3동,5606032,2845042,2760990,443058,1316806,1282307,989114,761155,813590,840647,875537,900765,901174,864872,636722,586313
20232,11200720,송정동,3040084,1534063,1506021,271268,676077,565933,494504,434692,597610,438060,438154,439308,437962,434839,422336,429423
20232,11200790,용답동,3380638,1664969,1715669,270472,668938,556528,526391,550410,807900,480330,485161,481736,481014,479449,479483,493466
20232,11215710,화양동,9836755,4622830,5213926,947485,4344929,1698253,992016,818688,1035384,1375319,1377652,1377859,1382475,1409463,1481954,1432034
20232,11215730,군자동,6014930,2917103,3097828,708338,1810693,1114523,792789,678530,910059,873092,877619,878372,880286,851888,819122,834551
20232,11215740,중곡1동,3883391,1866935,2016455,412196,688226,796913,597035,576593,812425,553022,549885,545557,543829,549141,566848,575109
20232,11215750,중곡2동,4694635,2156975,2537658,688517,687196,859573,748448,719292,991609,675239,666543,659048,659512,660819,676730,696747
20232,11215760,중곡3동,4654259,2158002,2496257,551117,647042,812169,686223,795888,1161820,660216,655349,653249,647335,655518,678984,703607
20231,11680565,청담동,9818338,4575576,5242762,1239450,1539762,2084741,1971560,1397152,1585672,1396367,1473618,1483434,1504523,1504434,1310386,1145577
20231,11680580,삼성1동,4550357,2314961,2235396,527392,706445,1043385,988851,632380,651906,678998,693433,701568,727675,699922,545154,503605
20231,11680590,삼성2동,9453179,4684833,4768345,1434558,1350741,1989901,2073968,1293182,1310830,1419813,1444913,1444430,1469941,1427707,1146733,1099642
20231,11680600,대치1동,4893390,2341689,2551701,2021673,361825,352863,933996,592763,630270,682121,691693,693424,705011,707652,734279,679209
20231,11680610,대치2동,6168629,3335957,2832673,1800195,733899,978305,1183869,753267,719094,921619,935580,939697,958391,939509,766022,707811
20231,11680630,대치4동,10280579,5134725,5145853,2756402,1384942,1699513,2002470,1326809,1110443,1476451,1518909,1545617,1563205,1551776,1369116,1255507
20231,11680640,역삼1동,22048225,11484790,10563435,1490346,5330077,6131984,4342325,2468179,2285315,3363289,3486353,3494292,3590396,3474573,2489380,2149942
20231,11680650,역삼2동,12554185,6086972,6467213,2503763,1865053,2341233,2735301,1594514,1514322,1883248,1926644,1925962,1960860,1901139,1514028,1442305
20231,11680655,도곡1동,6930543,3240944,3689600,1380332,808285,1124573,1299607,1001288,1316458,1008748,1023900,1023073,1031391,1016120,923530,903780
20231,11680656,도곡2동,3945565,1807723,2137843,877841,404315,520449,796352,614171,732439,570066,576847,577620,581337,580483,533356,525856
20231,11680660,개포1동,786304,374468,411838,165070,62511,100462,147968,121981,188314,112790,114203,114390,114748,113514,110379,106281
20231,11680670,개포2동,1744978,814467,930510,386097,169126,203563,314709,265227,406255,247764,249949,249537,249661,251264,249908,246894
20231,11680690,개포4동,3459896,1646520,1813376,575879,429973,576108,601828,591402,684706,501018,503038,502954,507095,501517,470246,474027
20231,11680700,세곡동,3458460,1585495,1872966,999433,308704,441521,587660,419430,701714,491310,493360,492960,492533,490915,494327,503054
20231,11680720,일원본동,2457499,1159439,1298060,651109,197169,264508,420972,357430,566311,355648,355846,356853,355418,352867,335371,345497
20231,11680730,일원1동,2864225,1372684,1491541,408262,390169,478230,464388,429924,693251,410546,410201,412929,411267,410864,400542,407876
20231,11680740,일원2동,1120456,546539,573918,254353,109912,156297,213510,165819,220565,159519,160708,162533,161388,161273,156493,158543
20231,11680750,수서동,2211061,1085908,1125152,284923,213074,357548,388077,319093,648347,332405,334999,329957,336109,333941,275828,267823
20231,11710510,풍납1동,5007234,2302493,2704740,695823,581030,794920,784966,766035,1384460,710818,701316,704936,699698,697516,737505,755444
20231,11710520,풍납2동,5633431,2559275,3074157,1032503,647146,853602,968118,825264,1306800,808779,809143,813248,811619,808962,778128,803554
20231,11710531,거여1동,3606406,1726459,1879949,562831,423025,531457,580295,610231,898569,513330,509223,508509,506991,508049,522924,537381
20231,11710532,거여2동,3640680,1643838,1996842,621557,359744,537710,596857,587120,937694,519868,515565,516657,511627,515646,527665,533652
20231,11710540,마천1동,3754189,1821064,1933126,605675,377790,496237,574055,677142,1023290,530499,523377,527593,520927,520183,549894,581715
20231,11710550,마천2동,5343196,2569652,2773545,789879,572931,704844,779345,893003,1603195,747597,740242,741541,742801,746995,797299,826723
20231,11710561,방이1동,3594143,1684385,1909757,949124,383049,464949,562457,513456,721106,509359,514850,511998,521916,524477,515284,496258
20231,11710562,방이2동,6733565,3270708,3462857,837120,1247139,1500052,1115877,893534,1139844,950483,962142,968799,968683,975338,980239,927884
20231,11710566,오륜동,673233,321442,351791,149767,76318,75478,107211,101029,163431,94724,94703,93554,95882,95994,98495,99880
20231,11710570,오금동,10067836,4688605,5379232,2015789,1110473,1382065,1551453,1645076,2362981,1434938,1427111,1429278,1436856,1426980,1442542,1470133
20231,11710580,송파1동,6417294,2926943,3490351,921146,1127792,1364701,1003662,836481,1163511,894636,905867,915976,913967,922207,946894,917750
20231,11710590,송파2동,3121902,1387879,1734022,647805,357341,490913,484836,446050,694958,447440,448577,448654,450175,448416,439599,439038
20231,11710600,석촌동,6927828,3207527,3720301,926505,1053786,1527798,1192751,900153,1326837,973028,976451,988262,983718,983725,1006444,1016198
20231,11710610,삼전동,6582284,3041059,3541225,1041837,965274,1410426,1094965,851789,1217993,930130,930095,934131,933351,930424,955416,968738
20231,11710620,가락본동,8177124,4022358,4154766,1148590,1079841,1501338,1412340,1348677,1686339,1183475,1192509,1198834,1203908,1200814,1115621,1081964
20231,11710631,가락1동,778730,380727,398004,121319,79547,145610,138334,121046,172875,110174,110846,111225,111091,112614,113079,109701
20231,11710632,가락2동,6325142,2911990,3413152,1190146,730384,953754,1021739,948175,1480942,897683,898930,903940,899518,904888,905900,914283
20231,11710641,문정1동,4485287,2146551,2338736,658637,653139,883130,754338,654926,881116,653466,651204,650854,651735,643753,613953,620321
20231,11710642,문정2동,3065996,1561550,1504446,309015,447582,676709,587706,466739,578244,462301,461246,465918,469818,460508,383389,362814
20231,11710646,장지동,8183448,3916065,4267383,1496189,952679,1430973,1405804,1182507,1715297,1160326,1159705,1160961,1159128,1158605,1176613,1208109
20231,11710647,위례동,3426072,1587500,1838572,1110349,279515,549876,634334,409004,442995,476193,477777,479025,476606,479966,515006,521498
20231,11710650,잠실본동,7947684,3756857,4190828,1179954,1283976,1578170,1399163,1065104,1441321,1110209,1116663,1128444,1121964,1141144,1181829,1147432
20231,11710670,잠실2동,1802534,802117,1000417,492287,165261,207558,377228,248379,311820,252874,254382,256969,255165,257759,265029,260357
